PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,ZngCdPr,ClassPr_S,ClassSc_S,LndAc_S,OthAc_S,GLA,BsmtLivArea,GrLivAreaBucks
902105050,1306,130000,50,RM,90.0,15660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,0,0.0,0,0.0,240.0,240.0,GasA,3,Y,SBrkr,810,496,0,0.0,0.0,1,1,3,1,4,6,Typ,0,0,Detchd,1959.0,1.0,2.0,472.0,2.0,3.0,N,0,0,0,0,0,0,0,MnPrv,None,0,7,2009,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,40400.0,121200.0,1306.0,0.0,11
534252270,1978,176000,60,RL,75.07142857142857,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,0,3,552.0,0,0.0,280.0,832.0,GasA,4,Y,SBrkr,1098,880,0,0.0,0.0,2,1,4,1,3,9,Typ,1,4,Attchd,1968.0,2.0,2.0,486.0,3.0,3.0,Y,0,43,0,0,0,0,0,GdPrv,None,0,4,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,53400.0,160300.0,1978.0,552.0,25
532377050,1040,145000,20,RL,84.0,7476,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,2,812.0,0,0.0,228.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,3,5,Typ,0,0,Detchd,1991.0,3.0,2.0,686.0,3.0,3.0,Y,188,0,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,42100.0,126200.0,1040.0,812.0,5
534177210,1242,175500,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3,3,0,4,916.0,0,0.0,326.0,1242.0,GasA,2,Y,SBrkr,1242,0,0,0.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,1973.0,1.0,2.0,528.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,9,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,51600.0,154700.0,1242.0,916.0,10
533221030,1512,168500,160,FV,26.116666666666667,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,0,5,420.0,0,0.0,336.0,756.0,GasA,5,Y,SBrkr,756,756,0,0.0,0.0,2,1,2,1,4,4,Typ,1,3,Detchd,2000.0,1.0,2.0,440.0,3.0,3.0,Y,0,32,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,F-VR,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,52000.0,155800.0,1512.0,420.0,17
909175030,1595,140000,50,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,388.0,0,0.0,552.0,940.0,GasA,5,Y,SBrkr,1192,403,0,0.0,0.0,1,0,2,1,3,6,Typ,2,4,Attchd,1940.0,1.0,1.0,240.0,3.0,3.0,Y,0,0,108,0,0,0,0,None,None,0,6,2006,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,47800.0,143300.0,1595.0,388.0,18
528164040,1792,374000,20,RL,72.0,11846,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4,3,PConc,5,3,3,5,1567.0,0,0.0,225.0,1792.0,GasA,5,Y,SBrkr,1792,0,0,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2003.0,3.0,3.0,874.0,3.0,3.0,Y,206,49,0,0,0,0,0,None,None,0,8,2006,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,107100.0,321500.0,1792.0,1567.0,23
527402240,1479,184000,60,RL,68.61904761904762,7472,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3,3,0,4,626.0,0,0.0,99.0,725.0,GasA,4,Y,SBrkr,725,754,0,1.0,0.0,1,1,4,1,4,7,Typ,0,0,Attchd,1972.0,3.0,2.0,484.0,3.0,3.0,Y,0,32,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,57200.0,171400.0,1479.0,626.0,16
528181070,1554,209500,120,RL,34.0,4590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,1,5,24.0,0,0.0,1530.0,1554.0,GasA,5,Y,SBrkr,1554,0,0,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,2.0,2.0,627.0,3.0,3.0,Y,156,73,0,0,0,0,0,None,None,0,5,2007,CWD,Normal,FS-RL,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,74900.0,224500.0,1554.0,24.0,17
535152130,1143,136000,20,RL,62.15,8050,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,0,3,856.0,2,162.0,125.0,1143.0,GasA,3,Y,SBrkr,1143,0,0,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,2.0,1.0,308.0,3.0,3.0,Y,0,0,0,0,0,0,0,GdPrv,None,0,5,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,41200.0,123500.0,1143.0,1018.0,8
535353160,1544,138000,50,RL,60.0,14190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1890,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,2,3,0,0,0.0,0,0.0,925.0,925.0,GasA,4,Y,SBrkr,1000,544,0,0.0,0.0,2,0,3,1,3,7,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,231,0,0,0,0,0,0,None,None,0,4,2007,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,36800.0,110400.0,1544.0,0.0,17
907420080,1456,189000,60,RL,63.0,8199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4,3,2,5,648.0,0,0.0,80.0,728.0,GasA,5,Y,SBrkr,728,728,0,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2005.0,3.0,2.0,410.0,3.0,3.0,Y,36,18,0,0,0,0,0,None,None,0,10,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,56100.0,168100.0,1456.0,648.0,15
907410130,1602,293200,20,RL,85.0,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,2,5,1478.0,0,0.0,100.0,1578.0,GasA,5,Y,SBrkr,1602,0,0,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2007.0,2.0,3.0,810.0,3.0,3.0,Y,0,48,0,0,195,0,0,None,None,0,1,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,82700.0,248200.0,1602.0,1478.0,19
534403410,1152,180500,80,RL,84.38775510204081,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,2,5,1014.0,0,0.0,138.0,1152.0,GasA,3,Y,SBrkr,1152,0,0,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1964.0,2.0,2.0,484.0,3.0,3.0,Y,227,0,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,55100.0,165100.0,1152.0,1014.0,8
533205110,1378,214000,120,FV,45.0,4379,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,5,851.0,0,0.0,527.0,1378.0,GasA,5,Y,SBrkr,1378,0,0,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,3.0,2.0,540.0,3.0,3.0,Y,160,56,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,F-VR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,65200.0,195400.0,1378.0,851.0,13
907262050,1829,237000,60,RL,44.0,9548,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,4,3,0,5,483.0,0,0.0,458.0,941.0,GasA,5,Y,SBrkr,941,888,0,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,2003.0,2.0,2.0,613.0,3.0,3.0,Y,192,39,0,0,0,0,0,None,None,0,1,2010,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,68200.0,204400.0,1829.0,483.0,24
902405100,1869,124900,50,RM,98.0,8820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,0,1,1088.0,0,0.0,0.0,1088.0,GasA,3,Y,SBrkr,1188,561,120,0.0,0.0,1,0,2,1,3,7,Typ,0,0,Detchd,1963.0,1.0,2.0,456.0,3.0,3.0,Y,48,0,244,0,0,0,0,MnWw,None,0,9,2009,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,40100.0,120100.0,1869.0,1088.0,24
534251280,1632,173000,60,RL,70.45333333333333,9130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,0,5,400.0,2,64.0,336.0,800.0,GasA,4,Y,SBrkr,800,832,0,0.0,1.0,1,1,4,1,4,7,Typ,0,0,Attchd,1966.0,1.0,2.0,484.0,3.0,3.0,Y,0,40,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,52700.0,157900.0,1632.0,464.0,19
533205060,1488,260000,120,FV,25.0,4835,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,5,3,2,5,1298.0,0,0.0,190.0,1488.0,GasA,5,Y,SBrkr,1488,0,0,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,3.0,2.0,506.0,3.0,3.0,Y,168,50,0,0,0,0,0,None,None,0,3,2010,WD ,Normal,F-VR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,74900.0,224800.0,1488.0,1298.0,16
907405130,1337,185000,20,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,5,699.0,0,0.0,638.0,1337.0,GasA,5,Y,SBrkr,1337,0,0,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2003.0,2.0,2.0,531.0,3.0,3.0,Y,0,39,0,0,0,0,0,None,None,0,10,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,60100.0,180300.0,1337.0,699.0,12
924100050,1479,161000,50,RL,68.0,10544,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,3,476.0,0,0.0,388.0,864.0,GasA,3,Y,SBrkr,864,615,0,0.0,0.0,2,0,5,1,3,8,Typ,0,0,Attchd,1969.0,3.0,1.0,275.0,3.0,3.0,Y,287,0,280,0,0,0,0,None,None,0,4,2010,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,42800.0,128400.0,1479.0,476.0,16
923225370,988,94900,180,RM,21.0,1596,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,5,437.0,0,0.0,25.0,462.0,GasA,3,Y,SBrkr,526,462,0,1.0,0.0,1,0,1,1,3,4,Typ,1,1,BuiltIn,1973.0,2.0,1.0,297.0,3.0,3.0,Y,0,101,0,120,0,0,0,GdWo,None,0,7,2008,WD ,Normal,F-PRD,RESIDENTIAL,MULTILEVEL TWNHM  - INCL SPLIT LEV/FOYER,28600.0,85900.0,988.0,437.0,4
906203120,2196,271900,20,RL,90.0,14684,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,4,3,1,4,485.0,3,177.0,1496.0,2158.0,GasA,4,Y,SBrkr,2196,0,0,0.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,1990.0,2.0,3.0,701.0,3.0,3.0,Y,84,70,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,88600.0,265600.0,2196.0,662.0,27
903400220,2134,214500,75,RL,87.0,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,0,0,0.0,0,0.0,844.0,844.0,GasA,4,N,FuseA,1445,689,0,0.0,0.0,2,0,5,1,4,10,Typ,0,0,Detchd,1930.0,1.0,2.0,441.0,3.0,3.0,Y,0,60,268,0,0,0,0,None,None,0,7,2009,WD ,Normal,RL,RESIDENTIAL,2-1/2 STORY ALL AGES,60600.0,181800.0,2134.0,0.0,27
911370530,1646,300000,120,RM,44.0,3842,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,3,5,1564.0,0,0.0,30.0,1594.0,GasA,5,Y,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,4,5,Typ,1,4,Attchd,2004.0,3.0,2.0,525.0,3.0,3.0,Y,128,53,0,0,155,0,0,None,None,0,12,2006,WD ,Normal,F-PRD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,88100.0,264100.0,1651.0,1564.0,20
528235120,1593,193000,60,RL,62.0,7415,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0,5,759.0,0,0.0,80.0,839.0,GasA,5,Y,SBrkr,864,729,0,1.0,0.0,2,1,3,1,3,8,Typ,1,3,Attchd,2004.0,3.0,2.0,398.0,3.0,3.0,Y,100,75,0,0,0,0,0,None,None,0,4,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,59200.0,177700.0,1593.0,759.0,18
532477040,2167,294000,60,RL,91.70370370370371,17542,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,3,1,125.0,4,1031.0,36.0,1192.0,GasA,3,Y,SBrkr,1516,651,0,1.0,0.0,2,1,3,1,4,9,Typ,2,4,Attchd,1974.0,2.0,2.0,518.0,3.0,3.0,Y,220,47,0,0,0,0,0,MnPrv,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,83800.0,251500.0,2167.0,1156.0,27
528228430,1548,225000,120,RM,26.116666666666667,3072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,0,5,1059.0,0,0.0,306.0,1365.0,GasA,5,Y,SBrkr,1548,0,0,1.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,2004.0,3.0,2.0,388.0,3.0,3.0,Y,143,20,0,0,0,0,0,None,None,0,9,2006,WD ,Normal,F-PRD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,63800.0,191300.0,1548.0,1059.0,17
527357110,1308,146900,60,RL,75.0,9743,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,6,1969,1969,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,0,3,280.0,0,0.0,440.0,720.0,GasA,4,Y,SBrkr,720,588,0,0.0,0.0,1,1,3,1,3,7,Typ,0,0,Detchd,1969.0,1.0,2.0,484.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,42900.0,128500.0,1308.0,280.0,11
907202100,907,130000,20,RL,39.0,16300,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,2,60.0,3,417.0,399.0,876.0,GasA,3,Y,SBrkr,907,0,0,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1977.0,2.0,1.0,308.0,3.0,3.0,Y,0,0,0,0,0,0,0,MnPrv,None,0,1,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,42300.0,127000.0,907.0,477.0,2
534127190,2156,262500,20,RL,81.25,20781,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,297.0,2,68.0,1203.0,1568.0,GasA,3,Y,SBrkr,2156,0,0,0.0,0.0,2,0,3,1,3,9,Typ,1,4,Attchd,1968.0,2.0,2.0,508.0,4.0,3.0,Y,0,80,0,290,0,0,0,None,None,0,6,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,76500.0,229600.0,2156.0,365.0,27
535125070,1567,256000,20,RL,80.0,14695,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3,4,CBlock,3,3,0,4,1387.0,0,0.0,175.0,1562.0,GasA,4,Y,SBrkr,1567,0,0,1.0,0.0,2,0,2,1,4,5,Typ,2,4,Attchd,1966.0,1.0,2.0,542.0,3.0,3.0,Y,0,110,0,0,342,0,0,GdWo,None,0,7,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,71300.0,213800.0,1567.0,1387.0,18
535401080,1287,162000,20,RL,71.96,9830,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,0,4,72.0,2,258.0,733.0,1063.0,GasA,5,Y,SBrkr,1287,0,0,1.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,1997.0,3.0,2.0,576.0,3.0,3.0,Y,364,17,0,0,182,0,0,None,None,0,3,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,48300.0,144700.0,1287.0,330.0,11
534403400,1488,167000,20,RL,79.36111111111111,10368,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,CBlock,3,3,0,4,260.0,1,748.0,0.0,1008.0,GasA,5,Y,SBrkr,1488,0,0,1.0,0.0,1,1,3,1,3,7,Typ,1,4,Attchd,1964.0,3.0,2.0,430.0,3.0,3.0,Y,154,60,0,0,0,0,0,None,None,0,4,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,51100.0,153200.0,1488.0,1008.0,16
908188150,1708,130000,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,0,0,0.0,0,0.0,976.0,976.0,GasA,5,Y,SBrkr,976,732,0,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,Y,0,40,0,0,0,0,0,None,None,0,4,2006,WD ,Normal,FS-RM,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,54000.0,161800.0,1708.0,0.0,21
527427160,1337,155000,120,RH,33.0,4113,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,0,0.0,0,0.0,1337.0,1337.0,GasA,5,Y,SBrkr,1337,0,0,0.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,2001.0,3.0,2.0,511.0,3.0,3.0,Y,136,68,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,F-PRD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,49900.0,149800.0,1337.0,0.0,12
528326060,2285,248000,60,RL,80.08928571428571,11000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,0,0,0.0,0,0.0,969.0,969.0,GasA,5,Y,SBrkr,997,1288,0,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,2000.0,3.0,3.0,648.0,3.0,3.0,Y,0,56,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,82400.0,247300.0,2285.0,0.0,27
531385130,1494,215000,20,RL,66.0,16196,Pave,None,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,5,1443.0,0,0.0,39.0,1482.0,GasA,5,Y,SBrkr,1494,0,0,1.0,0.0,2,0,3,1,4,5,Typ,1,2,Attchd,1998.0,2.0,2.0,514.0,3.0,3.0,Y,402,25,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,68000.0,204000.0,1494.0,1443.0,16
906230030,2787,269500,90,RL,65.4235294117647,7976,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,0,5,820.0,0,0.0,348.0,1168.0,GasA,5,Y,SBrkr,1168,1619,0,2.0,0.0,4,2,6,2,3,8,Typ,2,3,BuiltIn,2000.0,3.0,4.0,820.0,3.0,3.0,Y,312,0,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,RL,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,67200.0,201600.0,2787.0,820.0,29
906426210,1759,233500,60,RL,85.8913043478261,16698,Pave,None,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,5,800.0,0,0.0,649.0,1449.0,GasA,4,Y,SBrkr,944,815,0,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1992.0,1.0,2.0,525.0,3.0,3.0,Y,150,193,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,66300.0,198900.0,1759.0,800.0,22
527162110,1718,185000,60,RL,74.0,10141,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4,3,0,0,0.0,0,0.0,832.0,832.0,GasA,4,Y,SBrkr,885,833,0,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1998.0,3.0,2.0,427.0,3.0,3.0,Y,0,94,0,0,291,0,0,None,None,0,12,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,56400.0,169300.0,1718.0,0.0,22
